month,dealer_id,model_id,variant_id,units_sold,stock_available,inventory_days,average_discount_pct,marketing_spend,test_drives,enquiries,active_sales_executives,dealer_manager_id,regional_manager_id,festival_month,economic_index,competitor_index
2026-01-01,DLR020,MDL004,VAR019,11,17,33.1,5.15,56416.22,39,56,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL004,VAR020,9,24,38.7,5.43,43174.62,40,57,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL004,VAR021,9,30,38.8,4.32,50064.31,28,45,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL004,VAR022,9,28,32.3,4.03,47452.78,34,46,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL004,VAR023,10,32,37.7,4.34,66239.83,33,57,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL004,VAR024,8,24,34.8,5.36,46174.76,26,44,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR025,10,20,31.1,5.09,55574.44,28,48,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR026,13,14,35.7,5.79,84520.32,49,85,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR027,9,17,37.7,3.91,39111.72,36,61,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR028,13,28,32.0,4.94,67072.9,37,58,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR029,11,26,33.3,4.91,64399.85,43,67,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL005,VAR030,11,31,30.5,4.09,42916.03,35,54,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR031,13,34,33.3,5.63,82523.6,53,76,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR032,14,25,29.7,5.35,59496.05,56,78,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR033,9,28,31.8,5.9,52577.86,31,50,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR034,11,29,31.0,4.8,74100.02,43,65,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR035,12,22,36.9,5.33,67304.77,37,51,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL006,VAR036,10,24,35.5,4.32,61737.7,42,59,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR037,12,36,34.4,4.28,47688.59,40,59,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR038,11,24,36.8,5.24,57637.84,36,53,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR039,8,20,37.1,5.67,32018.35,26,44,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR040,10,26,35.2,4.32,67937.81,35,61,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR041,11,21,37.8,5.24,51922.96,40,62,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL007,VAR042,8,28,38.2,4.44,46082.88,30,52,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR043,13,17,30.9,5.49,55402.9,39,53,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR044,12,36,36.9,4.83,71990.54,36,54,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR045,10,32,30.4,5.95,51120.74,38,58,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR046,9,29,40.0,3.94,52769.44,29,41,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR047,10,19,34.5,5.78,57692.13,31,44,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL008,VAR048,9,22,38.4,4.28,56124.59,34,55,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR049,9,33,32.1,4.36,55165.53,31,50,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR050,10,23,30.7,4.26,38575.99,35,52,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR051,9,23,38.8,5.21,54246.62,40,68,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR052,10,23,33.4,5.49,59955.75,32,45,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR053,10,14,31.2,5.59,43162.03,39,67,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL009,VAR054,7,26,36.8,4.88,36469.75,31,53,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR055,9,22,32.7,5.18,51600.35,35,51,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR056,10,28,36.5,4.19,47043.28,41,56,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR057,10,29,39.5,5.75,53581.87,30,43,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR058,9,33,33.9,5.05,49194.26,31,46,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR059,10,14,30.6,5.74,38510.43,31,44,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL010,VAR060,8,28,32.3,5.38,34541.31,27,39,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR061,14,24,35.5,5.69,90588.0,58,96,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR062,14,22,34.5,4.99,85132.56,56,79,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR063,10,30,30.1,4.63,54445.56,36,52,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR064,11,22,31.8,4.48,69395.9,45,74,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR065,11,18,33.3,4.28,60049.39,32,45,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL011,VAR066,12,36,30.1,5.57,56200.81,43,70,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR067,12,25,35.3,4.14,55248.28,36,59,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR068,14,32,27.6,4.48,95649.07,61,89,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR069,10,26,31.7,4.5,61596.9,39,60,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR070,11,23,36.0,4.25,61404.24,41,59,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR071,12,30,36.5,5.3,69868.9,51,85,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR020,MDL012,VAR072,10,28,33.6,5.02,50168.43,35,50,6,EMP0233,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR001,10,36,34.9,5.31,57554.48,34,50,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR002,11,25,34.7,3.99,55850.74,37,53,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR003,9,25,37.8,5.39,36203.15,37,59,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR004,8,26,33.0,4.98,51567.87,26,42,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR005,10,35,30.4,5.8,53936.38,33,49,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL001,VAR006,6,27,40.5,5.06,36019.34,27,45,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR007,10,31,35.1,4.68,51132.47,39,64,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR008,9,26,31.3,5.68,41801.11,33,51,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR009,9,31,31.1,5.53,53886.67,28,44,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR010,9,16,33.8,3.99,63272.56,38,62,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR011,8,23,38.8,4.29,50956.48,35,59,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL002,VAR012,7,29,33.2,4.08,33719.1,20,34,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR013,7,36,38.2,5.9,27275.08,24,41,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR014,8,24,35.7,4.47,33028.52,36,52,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR015,6,18,39.2,4.93,31921.26,20,31,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR016,7,30,34.5,4.3,31918.26,24,34,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR017,7,23,36.4,5.76,48559.38,31,51,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL003,VAR018,6,27,41.9,4.92,36986.23,25,42,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR019,7,23,34.1,4.7,31611.75,30,47,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR020,9,29,35.4,4.28,36973.69,34,53,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR021,8,23,37.3,3.95,49431.32,34,58,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR022,9,26,31.6,4.25,41013.33,31,43,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR023,7,25,34.0,5.16,35730.58,22,36,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL004,VAR024,7,25,40.2,4.96,41240.44,28,40,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR025,12,24,31.9,4.54,70882.68,34,59,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR026,12,30,31.1,4.26,71140.36,44,74,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR027,8,19,39.4,4.89,50567.41,27,47,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR028,12,12,35.9,4.21,66577.89,44,75,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR029,11,13,36.0,5.69,48013.47,33,57,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL005,VAR030,7,19,35.4,5.13,43060.96,28,41,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR031,9,24,35.4,5.87,46887.18,26,45,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR032,11,25,33.3,5.17,46600.11,34,51,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR033,8,27,33.6,5.85,55282.14,25,36,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR034,9,22,34.7,5.01,47493.77,26,42,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR035,10,25,35.3,5.77,38543.4,33,51,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL006,VAR036,10,26,37.2,5.97,49240.09,39,56,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR037,10,28,33.4,5.87,47115.35,33,56,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR038,12,21,28.5,4.33,66727.04,40,57,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR039,7,17,33.3,4.36,42478.09,29,50,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR040,9,36,38.0,3.95,39704.85,29,42,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR041,9,26,36.9,5.29,36992.64,40,60,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL007,VAR042,7,25,40.8,4.76,47629.94,27,46,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR043,9,29,32.4,6.0,34788.47,26,36,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR044,9,29,34.3,5.01,46572.56,28,45,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR045,8,32,40.5,5.97,42179.5,29,45,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR046,10,26,39.7,4.79,69463.98,32,55,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR047,11,24,32.0,5.77,47091.35,49,83,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL008,VAR048,9,20,32.6,4.31,53520.61,35,49,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR049,8,22,38.5,4.59,37670.37,23,35,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR050,10,15,33.1,4.09,62550.77,29,39,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR051,7,14,40.5,5.82,38615.92,23,40,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR052,8,27,41.1,4.82,35819.07,28,42,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR053,8,30,37.7,5.53,34786.33,31,47,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL009,VAR054,7,17,34.6,4.4,38103.96,23,39,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR055,7,14,40.2,5.0,48401.84,29,40,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR056,10,27,38.3,4.67,41283.76,30,46,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR057,9,33,33.6,4.77,51157.44,27,45,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR058,7,28,37.5,4.32,28182.88,22,38,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR059,8,29,36.1,5.49,39959.7,23,40,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL010,VAR060,8,32,33.7,5.47,47499.81,28,43,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR061,11,26,31.4,5.57,67379.78,47,73,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR062,11,32,37.7,4.33,60391.48,34,56,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR063,10,18,35.4,4.17,66700.82,35,57,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR064,10,28,33.6,4.88,55028.02,44,66,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR065,11,21,35.1,4.38,56206.75,31,52,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL011,VAR066,9,27,36.5,5.22,55144.84,28,39,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR067,10,16,38.9,5.65,63174.28,36,55,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR068,10,18,35.7,4.9,57861.8,28,47,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR069,9,32,38.2,5.86,39298.32,31,53,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR070,9,25,36.2,4.27,34566.63,40,55,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR071,11,23,30.3,5.13,55227.2,41,69,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR021,MDL012,VAR072,10,17,32.3,4.92,54190.98,32,54,6,EMP0242,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR001,11,26,32.9,5.47,48302.0,49,86,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR002,10,36,33.0,4.98,65654.83,38,62,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR003,9,30,38.5,4.05,40371.37,33,48,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR004,9,20,35.8,4.35,38767.8,36,49,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR005,11,23,36.8,4.95,62284.63,38,59,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL001,VAR006,6,26,38.1,5.31,22894.46,19,31,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR007,9,28,40.3,4.74,58831.96,27,42,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR008,10,23,38.4,5.13,69424.28,30,52,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR009,7,21,37.9,5.23,49658.29,26,36,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR010,8,20,38.6,5.59,42227.13,30,44,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR011,11,14,35.6,4.67,53175.21,35,54,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL002,VAR012,7,26,35.4,5.04,38180.14,28,38,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR013,8,33,35.5,4.65,55652.81,23,35,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR014,9,30,36.4,4.91,61153.39,28,48,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR015,7,32,42.7,4.9,26616.88,21,30,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR016,9,34,40.5,5.61,51468.96,38,51,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR017,9,17,33.2,4.79,34866.07,26,39,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL003,VAR018,7,29,33.2,4.73,42128.39,29,41,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR019,8,17,38.4,4.67,51800.54,25,39,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR020,11,24,31.3,4.65,74585.24,42,69,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR021,9,26,37.5,5.56,61622.71,39,57,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR022,7,24,38.1,5.69,34318.86,22,38,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR023,10,29,33.7,3.98,44896.99,30,44,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL004,VAR024,7,37,34.2,4.21,40184.69,23,32,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR025,10,27,37.4,5.22,40028.72,31,47,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR026,11,26,33.3,4.91,54314.12,36,62,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR027,9,25,37.4,4.88,36322.13,36,63,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR028,10,28,39.0,5.06,48804.92,34,50,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR029,12,16,32.2,5.34,64936.62,35,48,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL005,VAR030,10,18,30.6,4.75,64387.31,40,66,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR031,13,23,30.8,4.47,58667.09,37,57,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR032,11,28,33.7,5.01,71503.9,40,60,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR033,11,19,37.8,5.16,46994.23,36,50,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR034,11,16,32.2,4.34,55123.7,38,63,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR035,12,27,28.7,5.28,78762.02,49,80,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL006,VAR036,9,24,36.1,5.34,37587.46,34,53,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR037,12,23,31.8,4.13,77840.17,48,79,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR038,10,27,37.6,5.18,43982.24,37,55,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR039,9,32,38.0,5.53,62197.8,26,39,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR040,12,31,37.5,3.99,57744.48,52,80,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR041,10,19,35.1,4.35,64060.79,39,67,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL007,VAR042,8,17,39.6,4.75,35921.57,25,36,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR043,12,17,32.6,5.86,60426.78,41,71,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR044,9,21,31.3,3.99,60125.98,33,47,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR045,8,23,41.7,4.28,56621.85,30,44,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR046,11,35,32.8,5.64,76220.72,48,83,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR047,9,30,36.8,5.02,53224.4,34,50,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL008,VAR048,10,23,33.9,5.66,57448.59,36,60,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR049,9,31,31.4,5.12,46278.29,29,47,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR050,10,19,30.7,4.36,57664.08,35,53,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR051,8,34,37.9,5.89,30857.24,25,34,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR052,8,29,40.3,4.97,56034.4,30,44,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR053,10,33,34.8,5.03,53406.32,38,54,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL009,VAR054,9,12,38.6,5.53,39682.09,34,49,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR055,8,28,32.1,5.74,55859.89,27,43,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR056,11,30,32.3,4.57,74830.71,42,63,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR057,8,27,34.5,5.03,54751.07,24,36,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR058,10,24,40.0,5.64,65994.44,42,68,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR059,9,26,31.8,4.54,54843.69,29,51,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL010,VAR060,7,21,39.6,3.96,37060.39,25,38,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR061,11,32,34.6,5.89,47265.9,40,60,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR062,14,27,28.6,4.78,82494.95,43,58,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR063,9,27,40.5,5.17,55246.62,33,50,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR064,13,31,31.3,4.31,56328.82,43,71,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR065,12,35,33.9,5.72,56336.63,47,71,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL011,VAR066,11,28,36.5,5.57,77622.72,36,52,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR067,14,26,27.8,4.69,93120.78,52,78,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR068,14,36,36.0,5.88,73941.58,40,64,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR069,12,20,36.0,4.32,72303.67,50,86,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR070,12,25,28.7,4.93,69537.4,44,68,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR071,11,33,31.4,4.21,46508.61,37,59,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR022,MDL012,VAR072,12,21,36.7,5.19,63498.74,36,50,9,EMP0251,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR001,10,18,36.3,3.97,65568.69,41,60,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR002,10,31,30.0,5.02,45337.49,41,64,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR003,7,28,37.3,4.02,29280.25,31,48,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR004,8,23,33.9,4.88,54686.64,35,51,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR005,9,29,36.9,5.74,37929.34,32,51,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL001,VAR006,6,16,36.9,5.88,32198.0,24,38,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL002,VAR007,9,27,37.0,4.83,52416.36,30,44,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL002,VAR008,11,30,34.1,4.81,75468.57,47,76,6,EMP0263,EMP0001,0,118.44,102.17
2026-01-01,DLR023,MDL002,VAR009,7,30,41.4,4.04,43522.06,21,34,6,EMP0263,EMP0001,0,118.44,102.17
