month,service_center_id,part_id,model_id,variant_id,quantity_demanded,quantity_fulfilled,quantity_backordered,lost_sales_quantity,opening_stock,stock_received,closing_stock,stockout_days,average_lead_time_days,warranty_quantity,paid_quantity
2026-04-01,SVC048,PRT0136,MDL007,VAR039,18,18,0,0,29,0,11,0,8.6,3,13
2026-05-01,SVC048,PRT0136,MDL007,VAR039,14,11,1,2,20,0,9,5,5.3,2,8
2025-12-01,SVC048,PRT0137,MDL007,VAR040,8,8,0,0,10,5,7,0,3.5,2,6
2026-01-01,SVC048,PRT0137,MDL007,VAR040,0,0,0,0,11,0,11,0,3.1,0,0
2026-02-01,SVC048,PRT0137,MDL007,VAR040,7,7,0,0,10,4,7,0,2.7,2,6
2026-03-01,SVC048,PRT0137,MDL007,VAR040,8,6,0,2,10,1,5,1,6.9,1,5
2026-04-01,SVC048,PRT0137,MDL007,VAR040,8,8,0,0,16,0,8,0,3.7,1,6
2026-05-01,SVC048,PRT0137,MDL007,VAR040,6,6,0,0,10,1,5,0,8.7,1,4
2025-12-01,SVC048,PRT0138,MDL007,VAR041,0,0,0,0,3,4,7,0,2.2,0,0
2026-01-01,SVC048,PRT0138,MDL007,VAR041,0,0,0,0,9,0,9,0,5.0,0,0
2026-02-01,SVC048,PRT0138,MDL007,VAR041,0,0,0,0,0,6,6,0,5.8,0,0
2026-03-01,SVC048,PRT0138,MDL007,VAR041,0,0,0,0,9,0,9,0,5.0,0,0
2026-04-01,SVC048,PRT0138,MDL007,VAR041,2,2,0,0,11,0,9,0,8.2,0,2
2026-05-01,SVC048,PRT0138,MDL007,VAR041,0,0,0,0,3,2,5,0,7.2,0,0
2025-12-01,SVC048,PRT0139,MDL007,VAR042,16,16,0,0,27,0,11,0,3.6,3,12
2026-01-01,SVC048,PRT0139,MDL007,VAR042,13,13,0,0,17,0,4,0,3.7,3,11
2026-02-01,SVC048,PRT0139,MDL007,VAR042,18,18,0,0,23,0,5,0,8.2,5,16
2026-03-01,SVC048,PRT0139,MDL007,VAR042,11,11,0,0,17,0,6,0,6.8,2,9
2026-04-01,SVC048,PRT0139,MDL007,VAR042,18,18,0,0,23,0,5,0,2.2,2,15
2026-05-01,SVC048,PRT0139,MDL007,VAR042,16,16,0,0,19,0,3,0,3.7,4,13
2025-12-01,SVC048,PRT0140,MDL008,VAR043,0,0,0,0,1,6,7,0,5.2,0,0
2026-01-01,SVC048,PRT0140,MDL008,VAR043,0,0,0,0,7,0,7,0,2.3,0,0
2026-02-01,SVC048,PRT0140,MDL008,VAR043,6,6,0,0,13,0,7,0,6.1,1,4
2026-03-01,SVC048,PRT0140,MDL008,VAR043,0,0,0,0,7,0,7,0,2.3,0,0
2026-04-01,SVC048,PRT0140,MDL008,VAR043,8,8,0,0,9,6,7,0,8.8,1,6
2026-05-01,SVC048,PRT0140,MDL008,VAR043,0,0,0,0,9,0,9,0,8.9,0,0
2025-12-01,SVC048,PRT0141,MDL008,VAR044,5,5,0,0,8,0,3,0,5.7,1,4
2026-01-01,SVC048,PRT0141,MDL008,VAR044,2,2,0,0,2,3,3,0,3.5,0,2
2026-02-01,SVC048,PRT0141,MDL008,VAR044,3,3,0,0,14,0,11,0,7.0,1,2
2026-03-01,SVC048,PRT0141,MDL008,VAR044,0,0,0,0,9,0,9,0,2.6,0,0
2026-04-01,SVC048,PRT0141,MDL008,VAR044,0,0,0,0,7,0,7,0,7.9,0,0
2026-05-01,SVC048,PRT0141,MDL008,VAR044,0,0,0,0,8,0,8,0,2.2,0,0
2025-12-01,SVC048,PRT0142,MDL008,VAR045,15,11,2,2,12,9,10,1,6.7,2,8
2026-01-01,SVC048,PRT0142,MDL008,VAR045,16,16,0,0,16,3,3,0,3.6,4,14
2026-02-01,SVC048,PRT0142,MDL008,VAR045,14,14,0,0,24,0,10,0,5.0,2,12
2026-03-01,SVC048,PRT0142,MDL008,VAR045,0,0,0,0,4,0,4,0,7.3,0,0
2026-04-01,SVC048,PRT0142,MDL008,VAR045,17,17,0,0,22,0,5,0,9.7,4,13
2026-05-01,SVC048,PRT0142,MDL008,VAR045,16,16,0,0,26,0,10,0,9.8,2,13
2025-12-01,SVC048,PRT0143,MDL008,VAR046,8,5,1,2,9,5,9,1,3.4,1,4
2026-01-01,SVC048,PRT0143,MDL008,VAR046,9,9,0,0,19,0,10,0,7.5,1,8
2026-02-01,SVC048,PRT0143,MDL008,VAR046,8,8,0,0,11,3,6,0,6.5,2,7
2026-03-01,SVC048,PRT0143,MDL008,VAR046,6,6,0,0,8,5,7,0,8.0,2,5
2026-04-01,SVC048,PRT0143,MDL008,VAR046,8,8,0,0,14,0,6,0,7.7,2,6
2026-05-01,SVC048,PRT0143,MDL008,VAR046,9,9,0,0,9,6,6,0,5.4,2,8
2025-12-01,SVC048,PRT0144,MDL008,VAR047,0,0,0,0,11,0,11,0,6.2,0,0
2026-01-01,SVC048,PRT0144,MDL008,VAR047,5,5,0,0,7,4,6,0,4.7,1,4
2026-02-01,SVC048,PRT0144,MDL008,VAR047,2,2,0,0,3,2,3,0,9.2,0,2
2026-03-01,SVC048,PRT0144,MDL008,VAR047,0,0,0,0,2,3,5,0,7.9,0,0
2026-04-01,SVC048,PRT0144,MDL008,VAR047,0,0,0,0,4,2,6,0,7.0,0,0
2026-05-01,SVC048,PRT0144,MDL008,VAR047,0,0,0,0,4,0,4,0,9.9,0,0
2025-12-01,SVC048,PRT0145,MDL008,VAR048,16,16,0,0,25,0,9,0,6.2,4,13
2026-01-01,SVC048,PRT0145,MDL008,VAR048,15,15,0,0,19,0,4,0,6.6,3,13
2026-02-01,SVC048,PRT0145,MDL008,VAR048,11,11,0,0,18,0,7,0,4.7,3,9
2026-03-01,SVC048,PRT0145,MDL008,VAR048,12,12,0,0,21,0,9,0,4.8,3,10
2026-04-01,SVC048,PRT0145,MDL008,VAR048,19,19,0,0,21,4,6,0,9.8,5,15
2026-05-01,SVC048,PRT0145,MDL008,VAR048,12,12,0,0,23,0,11,0,3.8,3,9
2025-12-01,SVC048,PRT0146,MDL009,VAR049,0,0,0,0,4,0,4,0,7.6,0,0
2026-01-01,SVC048,PRT0146,MDL009,VAR049,5,2,1,2,3,9,10,4,8.2,0,2
2026-02-01,SVC048,PRT0146,MDL009,VAR049,7,7,0,0,10,4,7,0,5.0,1,6
2026-03-01,SVC048,PRT0146,MDL009,VAR049,7,7,0,0,12,0,5,0,3.5,1,5
2026-04-01,SVC048,PRT0146,MDL009,VAR049,7,6,0,1,16,0,10,2,9.7,1,5
2026-05-01,SVC048,PRT0146,MDL009,VAR049,8,8,0,0,13,0,5,0,6.5,2,6
2025-12-01,SVC048,PRT0147,MDL009,VAR050,0,0,0,0,6,0,6,0,9.1,0,0
2026-01-01,SVC048,PRT0147,MDL009,VAR050,0,0,0,0,1,6,7,0,8.8,0,0
2026-02-01,SVC048,PRT0147,MDL009,VAR050,0,0,0,0,6,0,6,0,5.1,0,0
2026-03-01,SVC048,PRT0147,MDL009,VAR050,0,0,0,0,0,7,7,0,4.1,0,0
2026-04-01,SVC048,PRT0147,MDL009,VAR050,3,3,0,0,5,0,2,0,3.1,1,2
2026-05-01,SVC048,PRT0147,MDL009,VAR050,0,0,0,0,1,3,4,0,6.1,0,0
2025-12-01,SVC048,PRT0148,MDL009,VAR051,15,15,0,0,16,5,6,0,6.6,3,11
2026-01-01,SVC048,PRT0148,MDL009,VAR051,14,12,1,1,13,8,9,2,2.7,2,9
2026-02-01,SVC048,PRT0148,MDL009,VAR051,0,0,0,0,4,3,7,0,4.4,0,0
2026-03-01,SVC048,PRT0148,MDL009,VAR051,14,14,0,0,15,5,6,0,9.0,2,10
2026-04-01,SVC048,PRT0148,MDL009,VAR051,0,0,0,0,6,0,6,0,5.7,0,0
2026-05-01,SVC048,PRT0148,MDL009,VAR051,16,16,0,0,27,0,11,0,8.9,2,13
2025-12-01,SVC048,PRT0149,MDL009,VAR052,10,10,0,0,20,0,10,0,3.6,3,8
2026-01-01,SVC048,PRT0149,MDL009,VAR052,5,1,2,2,1,8,8,4,5.3,0,1
2026-02-01,SVC048,PRT0149,MDL009,VAR052,0,0,0,0,0,6,6,0,7.7,0,0
2026-03-01,SVC048,PRT0149,MDL009,VAR052,6,6,0,0,13,0,7,0,9.0,1,5
2026-04-01,SVC048,PRT0149,MDL009,VAR052,9,9,0,0,16,0,7,0,2.0,2,7
2026-05-01,SVC048,PRT0149,MDL009,VAR052,7,4,2,1,8,2,6,4,8.1,1,3
2025-12-01,SVC048,PRT0150,MDL009,VAR053,0,0,0,0,3,4,7,0,3.3,0,0
2026-01-01,SVC048,PRT0150,MDL009,VAR053,3,3,0,0,4,3,4,0,5.2,1,2
2026-02-01,SVC048,PRT0150,MDL009,VAR053,0,0,0,0,6,0,6,0,2.6,0,0
2026-03-01,SVC048,PRT0150,MDL009,VAR053,0,0,0,0,8,0,8,0,6.6,0,0
2026-04-01,SVC048,PRT0150,MDL009,VAR053,0,0,0,0,2,1,3,0,5.0,0,0
2026-05-01,SVC048,PRT0150,MDL009,VAR053,3,3,0,0,9,0,6,0,5.9,1,2
2025-12-01,SVC049,PRT0001,MDL009,VAR049,0,0,0,0,9,0,9,0,4.1,0,0
2026-01-01,SVC049,PRT0001,MDL009,VAR049,12,12,0,0,12,5,5,0,9.6,2,9
2026-02-01,SVC049,PRT0001,MDL009,VAR049,11,11,0,0,12,0,1,0,6.5,2,9
2026-03-01,SVC049,PRT0001,MDL009,VAR049,12,12,0,0,12,1,1,0,3.5,3,9
2026-04-01,SVC049,PRT0001,MDL009,VAR049,12,12,0,0,21,0,9,0,2.7,3,9
2026-05-01,SVC049,PRT0001,MDL009,VAR049,16,16,0,0,25,0,9,0,3.8,5,14
2025-12-01,SVC049,PRT0002,MDL009,VAR050,5,5,0,0,11,0,6,0,9.5,1,4
2026-01-01,SVC049,PRT0002,MDL009,VAR050,5,5,0,0,10,2,7,0,2.8,1,4
2026-02-01,SVC049,PRT0002,MDL009,VAR050,6,6,0,0,14,0,8,0,3.2,1,4
2026-03-01,SVC049,PRT0002,MDL009,VAR050,0,0,0,0,6,0,6,0,5.5,0,0
2026-04-01,SVC049,PRT0002,MDL009,VAR050,7,7,0,0,9,0,2,0,6.2,2,5
2026-05-01,SVC049,PRT0002,MDL009,VAR050,7,7,0,0,18,0,11,0,7.1,2,5
2025-12-01,SVC049,PRT0003,MDL009,VAR051,0,0,0,0,11,0,11,0,4.0,0,0
2026-01-01,SVC049,PRT0003,MDL009,VAR051,0,0,0,0,0,6,6,0,7.0,0,0
2026-02-01,SVC049,PRT0003,MDL009,VAR051,0,0,0,0,9,0,9,0,9.3,0,0
2026-03-01,SVC049,PRT0003,MDL009,VAR051,0,0,0,0,0,4,4,0,2.2,0,0
2026-04-01,SVC049,PRT0003,MDL009,VAR051,4,4,0,0,13,0,9,0,7.0,1,3
2026-05-01,SVC049,PRT0003,MDL009,VAR051,4,4,0,0,13,0,9,0,6.5,1,3
2025-12-01,SVC049,PRT0004,MDL009,VAR052,14,14,0,0,21,0,7,0,9.7,4,12
2026-01-01,SVC049,PRT0004,MDL009,VAR052,8,8,0,0,15,0,7,0,7.9,2,7
2026-02-01,SVC049,PRT0004,MDL009,VAR052,9,9,0,0,17,0,8,0,6.5,2,7
2026-03-01,SVC049,PRT0004,MDL009,VAR052,10,10,0,0,21,0,11,0,4.0,1,8
2026-04-01,SVC049,PRT0004,MDL009,VAR052,14,14,0,0,20,0,6,0,7.1,2,11
2026-05-01,SVC049,PRT0004,MDL009,VAR052,14,10,1,3,13,2,5,3,5.0,1,7
2025-12-01,SVC049,PRT0005,MDL009,VAR053,6,3,1,2,14,0,11,5,7.4,0,3
2026-01-01,SVC049,PRT0005,MDL009,VAR053,6,6,0,0,13,0,7,0,4.9,1,4
2026-02-01,SVC049,PRT0005,MDL009,VAR053,7,7,0,0,9,3,5,0,4.4,2,6
2026-03-01,SVC049,PRT0005,MDL009,VAR053,0,0,0,0,0,7,7,0,9.4,0,0
2026-04-01,SVC049,PRT0005,MDL009,VAR053,4,4,0,0,14,0,10,0,7.8,1,3
2026-05-01,SVC049,PRT0005,MDL009,VAR053,0,0,0,0,3,4,7,0,6.3,0,0
2025-12-01,SVC049,PRT0006,MDL009,VAR054,3,3,0,0,14,0,11,0,9.9,1,2
2026-01-01,SVC049,PRT0006,MDL009,VAR054,3,3,0,0,7,0,4,0,6.7,1,2
2026-02-01,SVC049,PRT0006,MDL009,VAR054,4,4,0,0,6,0,2,0,2.0,1,3
2026-03-01,SVC049,PRT0006,MDL009,VAR054,0,0,0,0,10,0,10,0,5.3,0,0
2026-04-01,SVC049,PRT0006,MDL009,VAR054,0,0,0,0,1,3,4,0,7.4,0,0
2026-05-01,SVC049,PRT0006,MDL009,VAR054,3,3,0,0,11,0,8,0,8.0,1,2
2025-12-01,SVC049,PRT0007,MDL010,VAR055,15,15,0,0,18,0,3,0,3.9,2,13
2026-01-01,SVC049,PRT0007,MDL010,VAR055,12,12,0,0,12,0,0,0,7.2,2,8
2026-02-01,SVC049,PRT0007,MDL010,VAR055,8,8,0,0,14,0,6,0,5.1,2,6
2026-03-01,SVC049,PRT0007,MDL010,VAR055,13,13,0,0,18,0,5,0,9.4,4,10
2026-04-01,SVC049,PRT0007,MDL010,VAR055,15,15,0,0,22,0,7,0,5.7,4,11
2026-05-01,SVC049,PRT0007,MDL010,VAR055,16,16,0,0,20,1,5,0,3.8,3,13
2025-12-01,SVC049,PRT0008,MDL010,VAR056,8,8,0,0,8,7,7,0,6.2,2,6
2026-01-01,SVC049,PRT0008,MDL010,VAR056,3,3,0,0,8,0,5,0,7.1,0,3
2026-02-01,SVC049,PRT0008,MDL010,VAR056,7,7,0,0,14,0,7,0,3.0,1,5
2026-03-01,SVC049,PRT0008,MDL010,VAR056,6,6,0,0,6,1,1,0,8.6,1,5
2026-04-01,SVC049,PRT0008,MDL010,VAR056,9,9,0,0,17,0,8,0,8.7,3,7
2026-05-01,SVC049,PRT0008,MDL010,VAR056,5,5,0,0,7,1,3,0,3.2,1,4
2025-12-01,SVC049,PRT0009,MDL010,VAR057,2,0,2,2,4,0,4,3,5.6,0,0
2026-01-01,SVC049,PRT0009,MDL010,VAR057,2,2,0,0,6,0,4,0,2.3,0,2
2026-02-01,SVC049,PRT0009,MDL010,VAR057,0,0,0,0,1,6,7,0,7.1,0,0
2026-03-01,SVC049,PRT0009,MDL010,VAR057,4,4,0,0,9,0,5,0,6.4,1,3
2026-04-01,SVC049,PRT0009,MDL010,VAR057,0,0,0,0,5,0,5,0,8.5,0,0
2026-05-01,SVC049,PRT0009,MDL010,VAR057,2,2,0,0,9,0,7,0,2.1,0,2
2025-12-01,SVC049,PRT0010,MDL010,VAR058,9,9,0,0,15,0,6,0,8.9,3,7
2026-01-01,SVC049,PRT0010,MDL010,VAR058,14,14,0,0,19,0,5,0,2.2,3,12
2026-02-01,SVC049,PRT0010,MDL010,VAR058,11,11,0,0,13,4,6,0,3.8,2,8
2026-03-01,SVC049,PRT0010,MDL010,VAR058,0,0,0,0,8,0,8,0,9.6,0,0
2026-04-01,SVC049,PRT0010,MDL010,VAR058,16,16,0,0,26,0,10,0,4.0,4,13
2026-05-01,SVC049,PRT0010,MDL010,VAR058,16,16,0,0,19,4,7,0,5.8,3,14
2025-12-01,SVC049,PRT0011,MDL010,VAR059,0,0,0,0,0,0,0,0,9.0,0,0
2026-01-01,SVC049,PRT0011,MDL010,VAR059,9,9,0,0,11,4,6,0,9.5,3,8
2026-02-01,SVC049,PRT0011,MDL010,VAR059,3,3,0,0,11,0,8,0,6.3,1,3
2026-03-01,SVC049,PRT0011,MDL010,VAR059,0,0,0,0,4,0,4,0,2.2,0,0
2026-04-01,SVC049,PRT0011,MDL010,VAR059,7,7,0,0,11,0,4,0,8.3,1,5
2026-05-01,SVC049,PRT0011,MDL010,VAR059,0,0,0,0,3,4,7,0,7.7,0,0
2025-12-01,SVC049,PRT0012,MDL010,VAR060,0,0,0,0,10,0,10,0,8.0,0,0
2026-01-01,SVC049,PRT0012,MDL010,VAR060,0,0,0,0,6,1,7,0,2.4,0,0
2026-02-01,SVC049,PRT0012,MDL010,VAR060,0,0,0,0,10,0,10,0,5.8,0,0
2026-03-01,SVC049,PRT0012,MDL010,VAR060,0,0,0,0,3,3,6,0,2.2,0,0
2026-04-01,SVC049,PRT0012,MDL010,VAR060,5,2,2,1,12,0,10,1,5.7,0,2
2026-05-01,SVC049,PRT0012,MDL010,VAR060,0,0,0,0,7,0,7,0,6.9,0,0
2025-12-01,SVC049,PRT0013,MDL011,VAR061,12,12,0,0,14,0,2,0,3.9,3,10
2026-01-01,SVC049,PRT0013,MDL011,VAR061,11,11,0,0,15,0,4,0,3.9,3,9
2026-02-01,SVC049,PRT0013,MDL011,VAR061,10,10,0,0,11,2,3,0,4.8,3,8
2026-03-01,SVC049,PRT0013,MDL011,VAR061,0,0,0,0,11,0,11,0,2.8,0,0
2026-04-01,SVC049,PRT0013,MDL011,VAR061,10,10,0,0,15,1,6,0,7.8,1,7
2026-05-01,SVC049,PRT0013,MDL011,VAR061,13,13,0,0,16,0,3,0,9.2,4,11
2025-12-01,SVC049,PRT0014,MDL011,VAR062,6,6,0,0,16,0,10,0,2.1,1,4
2026-01-01,SVC049,PRT0014,MDL011,VAR062,0,0,0,0,11,0,11,0,2.1,0,0
2026-02-01,SVC049,PRT0014,MDL011,VAR062,7,7,0,0,11,0,4,0,9.0,2,6
2026-03-01,SVC049,PRT0014,MDL011,VAR062,3,3,0,0,4,6,7,0,2.3,1,2
2026-04-01,SVC049,PRT0014,MDL011,VAR062,7,7,0,0,12,0,5,0,6.4,1,5
2026-05-01,SVC049,PRT0014,MDL011,VAR062,0,0,0,0,9,0,9,0,8.8,0,0
2025-12-01,SVC049,PRT0015,MDL011,VAR063,0,0,0,0,0,0,0,0,6.3,0,0
2026-01-01,SVC049,PRT0015,MDL011,VAR063,0,0,0,0,4,1,5,0,2.7,0,0
2026-02-01,SVC049,PRT0015,MDL011,VAR063,2,2,0,0,11,0,9,0,9.7,0,1
2026-03-01,SVC049,PRT0015,MDL011,VAR063,3,3,0,0,9,1,7,0,4.1,0,2
2026-04-01,SVC049,PRT0015,MDL011,VAR063,0,0,0,0,2,0,2,0,6.5,0,0
2026-05-01,SVC049,PRT0015,MDL011,VAR063,0,0,0,0,7,0,7,0,5.5,0,0
2025-12-01,SVC049,PRT0016,MDL011,VAR064,12,12,0,0,20,0,8,0,2.7,3,10
2026-01-01,SVC049,PRT0016,MDL011,VAR064,0,0,0,0,2,4,6,0,4.4,0,0
2026-02-01,SVC049,PRT0016,MDL011,VAR064,9,9,0,0,12,0,3,0,8.1,2,8
2026-03-01,SVC049,PRT0016,MDL011,VAR064,10,10,0,0,17,0,7,0,4.4,3,8
2026-04-01,SVC049,PRT0016,MDL011,VAR064,12,12,0,0,18,0,6,0,3.8,2,10
2026-05-01,SVC049,PRT0016,MDL011,VAR064,12,12,0,0,20,0,8,0,2.8,3,10
2025-12-01,SVC049,PRT0017,MDL011,VAR065,0,0,0,0,10,0,10,0,7.7,0,0
2026-01-01,SVC049,PRT0017,MDL011,VAR065,7,7,0,0,12,0,5,0,4.4,2,6
2026-02-01,SVC049,PRT0017,MDL011,VAR065,0,0,0,0,0,4,4,0,2.3,0,0
2026-03-01,SVC049,PRT0017,MDL011,VAR065,6,6,0,0,15,0,9,0,3.4,1,5
2026-04-01,SVC049,PRT0017,MDL011,VAR065,6,6,0,0,17,0,11,0,2.6,2,5
2026-05-01,SVC049,PRT0017,MDL011,VAR065,0,0,0,0,5,1,6,0,9.0,0,0
2025-12-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,5,0,5,0,3.8,0,0
2026-01-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,2,0,2,0,9.4,0,0
2026-02-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,2,1,3,0,2.7,0,0
2026-03-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,1,0,1,0,8.0,0,0
2026-04-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,5,2,7,0,3.7,0,0
2026-05-01,SVC049,PRT0018,MDL011,VAR066,0,0,0,0,10,0,10,0,7.6,0,0
2025-12-01,SVC049,PRT0019,MDL012,VAR067,13,11,1,1,20,0,9,1,3.3,2,8
2026-01-01,SVC049,PRT0019,MDL012,VAR067,15,15,0,0,15,4,4,0,7.0,3,12
2026-02-01,SVC049,PRT0019,MDL012,VAR067,0,0,0,0,4,0,4,0,4.7,0,0
2026-03-01,SVC049,PRT0019,MDL012,VAR067,8,8,0,0,14,0,6,0,7.9,1,6
2026-04-01,SVC049,PRT0019,MDL012,VAR067,12,12,0,0,21,0,9,0,9.9,2,10
2026-05-01,SVC049,PRT0019,MDL012,VAR067,17,17,0,0,27,0,10,0,5.5,3,15
2025-12-01,SVC049,PRT0020,MDL012,VAR068,7,7,0,0,10,4,7,0,2.4,1,6
2026-01-01,SVC049,PRT0020,MDL012,VAR068,6,6,0,0,15,0,9,0,8.7,1,4
2026-02-01,SVC049,PRT0020,MDL012,VAR068,4,4,0,0,11,0,7,0,5.1,1,3
2026-03-01,SVC049,PRT0020,MDL012,VAR068,0,0,0,0,2,4,6,0,6.6,0,0
2026-04-01,SVC049,PRT0020,MDL012,VAR068,7,7,0,0,11,0,4,0,8.8,1,6
2026-05-01,SVC049,PRT0020,MDL012,VAR068,0,0,0,0,0,7,7,0,5.7,0,0
2025-12-01,SVC049,PRT0021,MDL012,VAR069,1,1,0,0,8,0,7,0,3.6,0,1
2026-01-01,SVC049,PRT0021,MDL012,VAR069,0,0,0,0,11,0,11,0,5.2,0,0
2026-02-01,SVC049,PRT0021,MDL012,VAR069,0,0,0,0,10,0,10,0,4.5,0,0
2026-03-01,SVC049,PRT0021,MDL012,VAR069,0,0,0,0,11,0,11,0,2.0,0,0
2026-04-01,SVC049,PRT0021,MDL012,VAR069,2,2,0,0,11,0,9,0,8.8,0,2
2026-05-01,SVC049,PRT0021,MDL012,VAR069,0,0,0,0,9,0,9,0,3.6,0,0
2025-12-01,SVC049,PRT0022,MDL012,VAR070,15,15,0,0,18,0,3,0,9.1,4,13
2026-01-01,SVC049,PRT0022,MDL012,VAR070,11,9,0,2,19,0,10,5,5.5,2,7
2026-02-01,SVC049,PRT0022,MDL012,VAR070,13,13,0,0,22,0,9,0,3.1,2,10
2026-03-01,SVC049,PRT0022,MDL012,VAR070,9,9,0,0,10,4,5,0,3.3,2,8
2026-04-01,SVC049,PRT0022,MDL012,VAR070,12,12,0,0,15,1,4,0,5.3,2,10
2026-05-01,SVC049,PRT0022,MDL012,VAR070,17,17,0,0,18,3,4,0,7.8,5,15
2025-12-01,SVC049,PRT0023,MDL012,VAR071,5,5,0,0,11,1,7,0,6.4,1,4
2026-01-01,SVC049,PRT0023,MDL012,VAR071,7,7,0,0,11,0,4,0,9.3,2,6
2026-02-01,SVC049,PRT0023,MDL012,VAR071,6,3,2,1,10,2,9,1,9.4,0,3
2026-03-01,SVC049,PRT0023,MDL012,VAR071,7,7,0,0,8,0,1,0,5.5,1,6
2026-04-01,SVC049,PRT0023,MDL012,VAR071,0,0,0,0,6,0,6,0,5.4,0,0
2026-05-01,SVC049,PRT0023,MDL012,VAR071,7,7,0,0,8,2,3,0,5.6,2,5
2025-12-01,SVC049,PRT0024,MDL012,VAR072,0,0,0,0,7,0,7,0,4.9,0,0
2026-01-01,SVC049,PRT0024,MDL012,VAR072,0,0,0,0,0,2,2,0,5.8,0,0
2026-02-01,SVC049,PRT0024,MDL012,VAR072,0,0,0,0,10,0,10,0,4.0,0,0
2026-03-01,SVC049,PRT0024,MDL012,VAR072,3,3,0,0,9,0,6,0,4.5,0,2
2026-04-01,SVC049,PRT0024,MDL012,VAR072,0,0,0,0,1,6,7,0,9.2,0,0
2026-05-01,SVC049,PRT0024,MDL012,VAR072,2,2,0,0,7,1,6,0,2.5,1,2
2025-12-01,SVC049,PRT0025,MDL001,VAR001,13,13,0,0,23,0,10,0,3.8,4,9
2026-01-01,SVC049,PRT0025,MDL001,VAR001,10,10,0,0,21,0,11,0,7.2,3,9
2026-02-01,SVC049,PRT0025,MDL001,VAR001,0,0,0,0,11,0,11,0,6.1,0,0
2026-03-01,SVC049,PRT0025,MDL001,VAR001,11,11,0,0,14,3,6,0,4.0,2,9
2026-04-01,SVC049,PRT0025,MDL001,VAR001,14,14,0,0,19,0,5,0,7.2,4,11
2026-05-01,SVC049,PRT0025,MDL001,VAR001,15,15,0,0,19,0,4,0,9.7,4,11
2025-12-01,SVC049,PRT0026,MDL001,VAR002,0,0,0,0,9,0,9,0,7.0,0,0
2026-01-01,SVC049,PRT0026,MDL001,VAR002,7,7,0,0,11,0,4,0,2.2,2,6
2026-02-01,SVC049,PRT0026,MDL001,VAR002,6,2,1,3,13,0,11,5,3.0,1,2
2026-03-01,SVC049,PRT0026,MDL001,VAR002,4,4,0,0,6,3,5,0,4.2,1,3
2026-04-01,SVC049,PRT0026,MDL001,VAR002,7,7,0,0,17,0,10,0,3.0,1,6
2026-05-01,SVC049,PRT0026,MDL001,VAR002,6,6,0,0,16,0,10,0,3.2,2,5
2025-12-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,1,1,2,0,2.7,0,0
2026-01-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,2,3,5,0,3.1,0,0
2026-02-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,9,0,9,0,4.1,0,0
2026-03-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,2,4,6,0,9.3,0,0
2026-04-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,11,0,11,0,2.2,0,0
2026-05-01,SVC049,PRT0027,MDL001,VAR003,0,0,0,0,2,0,2,0,6.8,0,0
2025-12-01,SVC049,PRT0028,MDL001,VAR004,15,15,0,0,23,0,8,0,7.5,3,11
2026-01-01,SVC049,PRT0028,MDL001,VAR004,12,12,0,0,16,0,4,0,5.4,2,10
2026-02-01,SVC049,PRT0028,MDL001,VAR004,9,9,0,0,15,0,6,0,9.5,2,7
2026-03-01,SVC049,PRT0028,MDL001,VAR004,14,14,0,0,24,0,10,0,7.8,3,11
2026-04-01,SVC049,PRT0028,MDL001,VAR004,15,15,0,0,17,5,7,0,3.5,4,11
2026-05-01,SVC049,PRT0028,MDL001,VAR004,15,15,0,0,24,0,9,0,5.7,2,11
2025-12-01,SVC049,PRT0029,MDL001,VAR005,4,4,0,0,4,1,1,0,3.9,1,3
2026-01-01,SVC049,PRT0029,MDL001,VAR005,0,0,0,0,5,0,5,0,3.3,0,0
2026-02-01,SVC049,PRT0029,MDL001,VAR005,6,6,0,0,10,0,4,0,5.3,2,4
2026-03-01,SVC049,PRT0029,MDL001,VAR005,7,4,1,2,4,8,8,4,2.6,1,3
2026-04-01,SVC049,PRT0029,MDL001,VAR005,0,0,0,0,5,0,5,0,6.9,0,0
2026-05-01,SVC049,PRT0029,MDL001,VAR005,0,0,0,0,9,0,9,0,3.6,0,0
2025-12-01,SVC049,PRT0030,MDL001,VAR006,3,3,0,0,9,0,6,0,9.9,1,2
2026-01-01,SVC049,PRT0030,MDL001,VAR006,3,3,0,0,4,5,6,0,6.5,1,3
2026-02-01,SVC049,PRT0030,MDL001,VAR006,4,1,1,2,7,0,6,4,3.9,0,1
2026-03-01,SVC049,PRT0030,MDL001,VAR006,0,0,0,0,9,0,9,0,2.4,0,0
2026-04-01,SVC049,PRT0030,MDL001,VAR006,0,0,0,0,5,0,5,0,9.9,0,0
2026-05-01,SVC049,PRT0030,MDL001,VAR006,0,0,0,0,11,0,11,0,8.3,0,0
2025-12-01,SVC049,PRT0031,MDL002,VAR007,0,0,0,0,6,0,6,0,6.2,0,0
