month,service_center_id,claim_type,return_reason,age_bucket,model_id,variant_id,claim_count,return_count,claim_amount,return_amount
2026-02-01,SVC017,Goodwill,No Return,7-12m,MDL012,VAR070,1,0,3580,0
2026-02-01,SVC017,No Claim,Documentation Issue,4-6m,MDL010,VAR058,0,1,0,47745
2026-02-01,SVC017,No Claim,Documentation Issue,4-6m,MDL011,VAR064,0,1,0,57235
2026-02-01,SVC017,No Claim,Documentation Issue,7-12m,MDL009,VAR049,0,1,0,229774
2026-02-01,SVC017,No Claim,Exchange,0-3m,MDL012,VAR067,0,1,0,155383
2026-02-01,SVC017,No Claim,Exchange,4-6m,MDL012,VAR070,0,1,0,302526
2026-02-01,SVC017,No Claim,Exchange,7-12m,MDL008,VAR043,0,1,0,31569
2026-02-01,SVC017,No Claim,Exchange,7-12m,MDL011,VAR061,0,1,0,100764
2026-02-01,SVC017,No Claim,Incorrect Variant,0-3m,MDL008,VAR046,0,1,0,65418
2026-02-01,SVC017,No Claim,Quality Concern,0-3m,MDL010,VAR055,0,1,0,166432
2026-02-01,SVC017,No Claim,Quality Concern,7-12m,MDL007,VAR040,0,1,0,89888
2026-02-01,SVC017,No Claim,Transit Damage,7-12m,MDL009,VAR052,0,1,0,232594
2026-02-01,SVC017,Recall,No Return,0-3m,MDL011,VAR063,1,0,30342,0
2026-02-01,SVC017,Recall,No Return,25-36m,MDL010,VAR056,1,0,4416,0
2026-02-01,SVC017,Recall,No Return,25-36m,MDL011,VAR062,1,0,7839,0
2026-02-01,SVC017,Recall,No Return,25-36m,MDL011,VAR065,1,0,36066,0
2026-02-01,SVC017,Recall,No Return,4-6m,MDL007,VAR042,1,0,21983,0
2026-02-01,SVC017,Standard Warranty,No Return,0-3m,MDL008,VAR046,1,0,13055,0
2026-02-01,SVC017,Standard Warranty,No Return,0-3m,MDL011,VAR061,1,0,18776,0
2026-02-01,SVC017,Standard Warranty,No Return,13-24m,MDL007,VAR040,1,0,2640,0
2026-02-01,SVC017,Standard Warranty,No Return,13-24m,MDL008,VAR044,1,0,6333,0
2026-02-01,SVC017,Standard Warranty,No Return,13-24m,MDL010,VAR058,1,0,13746,0
2026-02-01,SVC017,Standard Warranty,No Return,13-24m,MDL011,VAR066,1,0,19215,0
2026-02-01,SVC017,Standard Warranty,No Return,25-36m,MDL010,VAR059,1,0,21161,0
2026-02-01,SVC017,Standard Warranty,No Return,25-36m,MDL010,VAR060,1,0,40486,0
2026-02-01,SVC017,Standard Warranty,No Return,4-6m,MDL009,VAR050,1,0,7504,0
2026-02-01,SVC017,Standard Warranty,No Return,4-6m,MDL010,VAR057,1,0,36016,0
2026-02-01,SVC017,Standard Warranty,No Return,4-6m,MDL011,VAR064,1,0,4908,0
2026-02-01,SVC017,Standard Warranty,No Return,7-12m,MDL008,VAR048,1,0,8554,0
2026-02-01,SVC017,Standard Warranty,No Return,7-12m,MDL009,VAR052,1,0,35050,0
2026-02-01,SVC017,Standard Warranty,No Return,7-12m,MDL009,VAR053,1,0,43039,0
2026-02-01,SVC017,Standard Warranty,No Return,7-12m,MDL010,VAR055,1,0,42040,0
2026-02-01,SVC018,Extended Warranty,No Return,0-3m,MDL003,VAR014,1,0,14032,0
2026-02-01,SVC018,Extended Warranty,No Return,0-3m,MDL010,VAR056,1,0,23866,0
2026-02-01,SVC018,Extended Warranty,No Return,13-24m,MDL002,VAR011,1,0,23501,0
2026-02-01,SVC018,Extended Warranty,No Return,13-24m,MDL007,VAR041,1,0,32767,0
2026-02-01,SVC018,Extended Warranty,No Return,25-36m,MDL001,VAR004,1,0,33173,0
2026-02-01,SVC018,Extended Warranty,No Return,4-6m,MDL011,VAR063,1,0,18471,0
2026-02-01,SVC018,Extended Warranty,No Return,4-6m,MDL012,VAR068,1,0,42170,0
2026-02-01,SVC018,Extended Warranty,No Return,7-12m,MDL001,VAR003,1,0,29820,0
2026-02-01,SVC018,Extended Warranty,No Return,7-12m,MDL008,VAR048,1,0,34216,0
2026-02-01,SVC018,Extended Warranty,No Return,7-12m,MDL009,VAR052,1,0,5767,0
2026-02-01,SVC018,Goodwill,No Return,0-3m,MDL011,VAR065,1,0,13447,0
2026-02-01,SVC018,Goodwill,No Return,13-24m,MDL003,VAR013,1,0,21213,0
2026-02-01,SVC018,Goodwill,No Return,13-24m,MDL011,VAR064,1,0,4084,0
2026-02-01,SVC018,Goodwill,No Return,13-24m,MDL012,VAR072,1,0,34233,0
2026-02-01,SVC018,Goodwill,No Return,25-36m,MDL001,VAR005,1,0,2037,0
2026-02-01,SVC018,Goodwill,No Return,4-6m,MDL009,VAR049,1,0,32536,0
2026-02-01,SVC018,Goodwill,No Return,7-12m,MDL002,VAR010,1,0,37201,0
2026-02-01,SVC018,Goodwill,No Return,7-12m,MDL008,VAR045,1,0,35904,0
2026-02-01,SVC018,No Claim,Customer Cancellation,0-3m,MDL009,VAR050,0,1,0,222932
2026-02-01,SVC018,No Claim,Customer Cancellation,4-6m,MDL007,VAR041,0,1,0,374315
2026-02-01,SVC018,No Claim,Incorrect Variant,4-6m,MDL008,VAR047,0,1,0,417036
2026-02-01,SVC018,No Claim,Incorrect Variant,4-6m,MDL009,VAR053,0,1,0,132946
2026-02-01,SVC018,No Claim,Transit Damage,7-12m,MDL008,VAR044,0,1,0,45787
2026-02-01,SVC018,Recall,No Return,0-3m,MDL001,VAR006,1,0,21260,0
2026-02-01,SVC018,Recall,No Return,0-3m,MDL002,VAR008,1,0,16954,0
2026-02-01,SVC018,Recall,No Return,0-3m,MDL010,VAR058,1,0,10975,0
2026-02-01,SVC018,Recall,No Return,13-24m,MDL010,VAR059,1,0,7626,0
2026-02-01,SVC018,Recall,No Return,25-36m,MDL007,VAR042,1,0,34664,0
2026-02-01,SVC018,Recall,No Return,25-36m,MDL008,VAR043,1,0,39724,0
2026-02-01,SVC018,Recall,No Return,4-6m,MDL008,VAR044,1,0,31088,0
2026-02-01,SVC018,Recall,No Return,4-6m,MDL009,VAR054,1,0,27451,0
2026-02-01,SVC018,Recall,No Return,4-6m,MDL010,VAR060,1,0,23571,0
2026-02-01,SVC018,Recall,No Return,4-6m,MDL011,VAR062,1,0,4987,0
2026-02-01,SVC018,Recall,No Return,4-6m,MDL012,VAR070,1,0,23971,0
2026-02-01,SVC018,Recall,No Return,7-12m,MDL001,VAR001,1,0,11158,0
2026-02-01,SVC018,Recall,No Return,7-12m,MDL002,VAR009,1,0,41544,0
2026-02-01,SVC018,Recall,No Return,7-12m,MDL009,VAR053,1,0,40336,0
2026-02-01,SVC018,Recall,No Return,7-12m,MDL012,VAR071,1,0,6185,0
2026-02-01,SVC018,Standard Warranty,No Return,0-3m,MDL009,VAR050,1,0,32096,0
2026-02-01,SVC018,Standard Warranty,No Return,0-3m,MDL012,VAR069,1,0,18722,0
2026-02-01,SVC018,Standard Warranty,No Return,13-24m,MDL010,VAR055,1,0,19912,0
2026-02-01,SVC018,Standard Warranty,No Return,13-24m,MDL011,VAR061,1,0,41042,0
2026-02-01,SVC018,Standard Warranty,No Return,25-36m,MDL002,VAR007,1,0,15539,0
2026-02-01,SVC018,Standard Warranty,No Return,25-36m,MDL003,VAR015,1,0,34115,0
2026-02-01,SVC018,Standard Warranty,No Return,25-36m,MDL003,VAR016,1,0,30994,0
2026-02-01,SVC018,Standard Warranty,No Return,4-6m,MDL008,VAR046,1,0,36707,0
2026-02-01,SVC018,Standard Warranty,No Return,4-6m,MDL009,VAR051,1,0,31170,0
2026-02-01,SVC018,Standard Warranty,No Return,4-6m,MDL010,VAR057,1,0,9139,0
2026-02-01,SVC018,Standard Warranty,No Return,4-6m,MDL012,VAR067,1,0,16303,0
2026-02-01,SVC018,Standard Warranty,No Return,7-12m,MDL001,VAR002,1,0,40759,0
2026-02-01,SVC018,Standard Warranty,No Return,7-12m,MDL002,VAR012,1,0,18694,0
2026-02-01,SVC018,Standard Warranty,No Return,7-12m,MDL008,VAR047,1,0,10053,0
2026-02-01,SVC018,Standard Warranty,No Return,7-12m,MDL011,VAR066,1,0,34325,0
2026-02-01,SVC019,Extended Warranty,No Return,0-3m,MDL010,VAR058,1,0,14773,0
2026-02-01,SVC019,Extended Warranty,No Return,4-6m,MDL008,VAR048,1,0,7955,0
2026-02-01,SVC019,Extended Warranty,No Return,4-6m,MDL009,VAR050,1,0,24955,0
2026-02-01,SVC019,Extended Warranty,No Return,4-6m,MDL010,VAR055,1,0,1907,0
2026-02-01,SVC019,Extended Warranty,No Return,7-12m,MDL008,VAR047,1,0,22103,0
2026-02-01,SVC019,Extended Warranty,No Return,7-12m,MDL009,VAR054,1,0,31283,0
2026-02-01,SVC019,Extended Warranty,No Return,7-12m,MDL010,VAR057,1,0,8692,0
2026-02-01,SVC019,Goodwill,No Return,0-3m,MDL009,VAR049,1,0,13234,0
2026-02-01,SVC019,Goodwill,No Return,0-3m,MDL010,VAR056,1,0,34596,0
2026-02-01,SVC019,Goodwill,No Return,0-3m,MDL010,VAR059,1,0,29832,0
2026-02-01,SVC019,Goodwill,No Return,13-24m,MDL011,VAR064,1,0,8474,0
2026-02-01,SVC019,Goodwill,No Return,25-36m,MDL009,VAR053,1,0,38983,0
2026-02-01,SVC019,Goodwill,No Return,7-12m,MDL009,VAR051,1,0,12927,0
2026-02-01,SVC019,Goodwill,No Return,7-12m,MDL010,VAR060,1,0,24556,0
2026-02-01,SVC019,No Claim,Customer Cancellation,0-3m,MDL009,VAR051,0,1,0,228061
2026-02-01,SVC019,No Claim,Documentation Issue,0-3m,MDL008,VAR045,0,1,0,403858
2026-02-01,SVC019,No Claim,Documentation Issue,0-3m,MDL008,VAR048,0,1,0,135366
2026-02-01,SVC019,No Claim,Documentation Issue,0-3m,MDL010,VAR060,0,1,0,66587
2026-02-01,SVC019,No Claim,Documentation Issue,7-12m,MDL010,VAR057,0,1,0,444622
2026-02-01,SVC019,No Claim,Exchange,0-3m,MDL007,VAR042,0,1,0,372582
2026-02-01,SVC019,No Claim,Exchange,4-6m,MDL009,VAR054,0,1,0,225781
2026-02-01,SVC019,No Claim,Exchange,4-6m,MDL011,VAR063,0,1,0,239679
2026-02-01,SVC019,Recall,No Return,0-3m,MDL008,VAR043,1,0,5107,0
2026-02-01,SVC019,Recall,No Return,25-36m,MDL008,VAR046,1,0,5722,0
2026-02-01,SVC019,Recall,No Return,4-6m,MDL007,VAR042,1,0,10678,0
2026-02-01,SVC019,Recall,No Return,7-12m,MDL009,VAR052,1,0,14173,0
2026-02-01,SVC019,Recall,No Return,7-12m,MDL011,VAR061,1,0,17103,0
2026-02-01,SVC019,Recall,No Return,7-12m,MDL011,VAR062,1,0,30125,0
2026-02-01,SVC019,Standard Warranty,No Return,0-3m,MDL011,VAR063,1,0,31581,0
2026-02-01,SVC019,Standard Warranty,No Return,13-24m,MDL008,VAR044,1,0,42173,0
2026-02-01,SVC019,Standard Warranty,No Return,13-24m,MDL008,VAR045,1,0,4256,0
2026-02-01,SVC020,Extended Warranty,No Return,0-3m,MDL008,VAR043,1,0,5637,0
2026-02-01,SVC020,Extended Warranty,No Return,13-24m,MDL001,VAR004,1,0,28519,0
2026-02-01,SVC020,Extended Warranty,No Return,13-24m,MDL009,VAR054,1,0,22014,0
2026-02-01,SVC020,Extended Warranty,No Return,13-24m,MDL011,VAR061,1,0,22506,0
2026-02-01,SVC020,Extended Warranty,No Return,25-36m,MDL008,VAR048,1,0,36251,0
2026-02-01,SVC020,Extended Warranty,No Return,25-36m,MDL012,VAR067,1,0,1811,0
2026-02-01,SVC020,Extended Warranty,No Return,4-6m,MDL009,VAR049,1,0,26322,0
2026-02-01,SVC020,Extended Warranty,No Return,4-6m,MDL010,VAR059,1,0,21776,0
2026-02-01,SVC020,Extended Warranty,No Return,4-6m,MDL010,VAR060,1,0,12046,0
2026-02-01,SVC020,Extended Warranty,No Return,4-6m,MDL012,VAR071,1,0,2476,0
2026-02-01,SVC020,Extended Warranty,No Return,7-12m,MDL010,VAR058,1,0,31612,0
2026-02-01,SVC020,Goodwill,No Return,0-3m,MDL001,VAR006,1,0,7073,0
2026-02-01,SVC020,Goodwill,No Return,0-3m,MDL011,VAR062,1,0,31039,0
2026-02-01,SVC020,Goodwill,No Return,0-3m,MDL012,VAR072,1,0,26588,0
2026-02-01,SVC020,Goodwill,No Return,13-24m,MDL010,VAR056,1,0,32380,0
2026-02-01,SVC020,Goodwill,No Return,25-36m,MDL001,VAR002,1,0,5452,0
2026-02-01,SVC020,Goodwill,No Return,25-36m,MDL002,VAR008,1,0,5379,0
2026-02-01,SVC020,Goodwill,No Return,25-36m,MDL012,VAR069,1,0,24701,0
2026-02-01,SVC020,Goodwill,No Return,4-6m,MDL010,VAR055,1,0,18262,0
2026-02-01,SVC020,Goodwill,No Return,7-12m,MDL008,VAR046,1,0,19619,0
2026-02-01,SVC020,Goodwill,No Return,7-12m,MDL011,VAR064,1,0,37254,0
2026-02-01,SVC020,No Claim,Customer Cancellation,0-3m,MDL011,VAR064,0,1,0,205713
2026-02-01,SVC020,No Claim,Documentation Issue,7-12m,MDL008,VAR043,0,1,0,310411
2026-02-01,SVC020,No Claim,Documentation Issue,7-12m,MDL009,VAR049,0,1,0,41427
2026-02-01,SVC020,No Claim,Exchange,0-3m,MDL008,VAR046,0,1,0,352525
2026-02-01,SVC020,No Claim,Exchange,7-12m,MDL011,VAR061,0,1,0,208707
2026-02-01,SVC020,No Claim,Incorrect Variant,0-3m,MDL009,VAR052,0,1,0,101552
2026-02-01,SVC020,No Claim,Quality Concern,0-3m,MDL010,VAR055,0,1,0,227370
2026-02-01,SVC020,No Claim,Transit Damage,4-6m,MDL010,VAR058,0,1,0,362765
2026-02-01,SVC020,Recall,No Return,0-3m,MDL001,VAR003,1,0,36486,0
2026-02-01,SVC020,Recall,No Return,0-3m,MDL008,VAR047,1,0,37042,0
2026-02-01,SVC020,Recall,No Return,0-3m,MDL010,VAR057,1,0,4465,0
2026-02-01,SVC020,Recall,No Return,13-24m,MDL002,VAR007,1,0,19854,0
2026-02-01,SVC020,Recall,No Return,13-24m,MDL008,VAR045,1,0,27727,0
2026-02-01,SVC020,Recall,No Return,4-6m,MDL012,VAR070,1,0,32297,0
2026-02-01,SVC020,Recall,No Return,7-12m,MDL008,VAR044,1,0,16119,0
2026-02-01,SVC020,Standard Warranty,No Return,0-3m,MDL001,VAR005,1,0,38776,0
2026-02-01,SVC020,Standard Warranty,No Return,0-3m,MDL009,VAR050,1,0,9029,0
2026-02-01,SVC020,Standard Warranty,No Return,0-3m,MDL009,VAR051,1,0,36083,0
2026-02-01,SVC020,Standard Warranty,No Return,0-3m,MDL009,VAR053,1,0,19135,0
2026-02-01,SVC020,Standard Warranty,No Return,13-24m,MDL011,VAR065,1,0,40003,0
2026-02-01,SVC020,Standard Warranty,No Return,13-24m,MDL011,VAR066,1,0,37335,0
2026-02-01,SVC020,Standard Warranty,No Return,25-36m,MDL001,VAR001,1,0,15306,0
2026-02-01,SVC020,Standard Warranty,No Return,4-6m,MDL009,VAR052,1,0,30553,0
2026-02-01,SVC020,Standard Warranty,No Return,4-6m,MDL011,VAR063,1,0,38312,0
2026-02-01,SVC020,Standard Warranty,No Return,4-6m,MDL012,VAR068,1,0,4453,0
2026-02-01,SVC020,Standard Warranty,No Return,7-12m,MDL002,VAR009,1,0,42151,0
2026-02-01,SVC021,Extended Warranty,No Return,0-3m,MDL001,VAR004,1,0,3991,0
2026-02-01,SVC021,Extended Warranty,No Return,0-3m,MDL008,VAR048,1,0,23497,0
2026-02-01,SVC021,Extended Warranty,No Return,13-24m,MDL009,VAR052,1,0,40170,0
2026-02-01,SVC021,Extended Warranty,No Return,13-24m,MDL010,VAR060,1,0,3329,0
2026-02-01,SVC021,Extended Warranty,No Return,13-24m,MDL012,VAR068,1,0,30309,0
2026-02-01,SVC021,Extended Warranty,No Return,13-24m,MDL012,VAR072,1,0,9079,0
2026-02-01,SVC021,Extended Warranty,No Return,25-36m,MDL009,VAR051,1,0,4033,0
2026-02-01,SVC021,Extended Warranty,No Return,25-36m,MDL010,VAR055,1,0,19529,0
2026-02-01,SVC021,Extended Warranty,No Return,4-6m,MDL011,VAR061,1,0,5509,0
2026-02-01,SVC021,Extended Warranty,No Return,7-12m,MDL008,VAR046,1,0,5968,0
2026-02-01,SVC021,Extended Warranty,No Return,7-12m,MDL009,VAR049,1,0,4950,0
2026-02-01,SVC021,Goodwill,No Return,0-3m,MDL001,VAR002,1,0,13058,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL001,VAR001,1,0,36548,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL001,VAR003,1,0,15659,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL008,VAR045,1,0,35369,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL008,VAR047,1,0,27551,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL009,VAR050,1,0,23404,0
2026-02-01,SVC021,Goodwill,No Return,13-24m,MDL009,VAR053,1,0,16187,0
2026-02-01,SVC021,Goodwill,No Return,25-36m,MDL011,VAR065,1,0,29626,0
2026-02-01,SVC021,Goodwill,No Return,4-6m,MDL009,VAR054,1,0,40186,0
2026-02-01,SVC021,Goodwill,No Return,4-6m,MDL011,VAR063,1,0,32381,0
2026-02-01,SVC021,Goodwill,No Return,4-6m,MDL011,VAR064,1,0,30523,0
2026-02-01,SVC021,No Claim,Documentation Issue,0-3m,MDL008,VAR044,0,1,0,181365
2026-02-01,SVC021,No Claim,Incorrect Variant,0-3m,MDL010,VAR056,0,1,0,256814
2026-02-01,SVC021,No Claim,Incorrect Variant,7-12m,MDL009,VAR050,0,1,0,221099
2026-02-01,SVC021,No Claim,Incorrect Variant,7-12m,MDL010,VAR059,0,1,0,122924
2026-02-01,SVC021,No Claim,Quality Concern,0-3m,MDL011,VAR065,0,1,0,354123
2026-02-01,SVC021,No Claim,Quality Concern,4-6m,MDL009,VAR053,0,1,0,124824
2026-02-01,SVC021,No Claim,Quality Concern,7-12m,MDL008,VAR047,0,1,0,412269
2026-02-01,SVC021,No Claim,Transit Damage,4-6m,MDL011,VAR062,0,1,0,332837
2026-02-01,SVC021,Recall,No Return,0-3m,MDL010,VAR059,1,0,17142,0
2026-02-01,SVC021,Recall,No Return,13-24m,MDL012,VAR067,1,0,23784,0
2026-02-01,SVC021,Recall,No Return,13-24m,MDL012,VAR070,1,0,23218,0
2026-02-01,SVC021,Recall,No Return,25-36m,MDL008,VAR044,1,0,17475,0
2026-02-01,SVC021,Recall,No Return,7-12m,MDL010,VAR058,1,0,34097,0
2026-02-01,SVC021,Standard Warranty,No Return,0-3m,MDL012,VAR069,1,0,8511,0
2026-02-01,SVC021,Standard Warranty,No Return,25-36m,MDL011,VAR062,1,0,35346,0
2026-02-01,SVC021,Standard Warranty,No Return,4-6m,MDL010,VAR057,1,0,12142,0
2026-02-01,SVC021,Standard Warranty,No Return,4-6m,MDL011,VAR066,1,0,24736,0
2026-02-01,SVC021,Standard Warranty,No Return,7-12m,MDL010,VAR056,1,0,21147,0
2026-02-01,SVC021,Standard Warranty,No Return,7-12m,MDL012,VAR071,1,0,11743,0
2026-02-01,SVC022,Extended Warranty,No Return,13-24m,MDL011,VAR065,1,0,19616,0
2026-02-01,SVC022,Extended Warranty,No Return,25-36m,MDL008,VAR045,1,0,33409,0
2026-02-01,SVC022,Extended Warranty,No Return,25-36m,MDL010,VAR057,1,0,40319,0
2026-02-01,SVC022,Extended Warranty,No Return,25-36m,MDL011,VAR061,1,0,17428,0
2026-02-01,SVC022,Extended Warranty,No Return,25-36m,MDL012,VAR071,1,0,38262,0
2026-02-01,SVC022,Extended Warranty,No Return,7-12m,MDL012,VAR072,1,0,20911,0
2026-02-01,SVC022,Goodwill,No Return,0-3m,MDL001,VAR001,1,0,14166,0
2026-02-01,SVC022,Goodwill,No Return,0-3m,MDL009,VAR051,1,0,3832,0
2026-02-01,SVC022,Goodwill,No Return,13-24m,MDL002,VAR007,1,0,32586,0
2026-02-01,SVC022,Goodwill,No Return,13-24m,MDL010,VAR058,1,0,14587,0
2026-02-01,SVC022,Goodwill,No Return,25-36m,MDL001,VAR003,1,0,20838,0
2026-02-01,SVC022,Goodwill,No Return,25-36m,MDL008,VAR046,1,0,16012,0
2026-02-01,SVC022,Goodwill,No Return,25-36m,MDL009,VAR052,1,0,8758,0
2026-02-01,SVC022,Goodwill,No Return,25-36m,MDL009,VAR053,1,0,8098,0
2026-02-01,SVC022,Goodwill,No Return,25-36m,MDL011,VAR063,1,0,23923,0
2026-02-01,SVC022,Goodwill,No Return,4-6m,MDL008,VAR048,1,0,41056,0
2026-02-01,SVC022,Goodwill,No Return,4-6m,MDL009,VAR049,1,0,16676,0
2026-02-01,SVC022,Goodwill,No Return,4-6m,MDL011,VAR064,1,0,20291,0
2026-02-01,SVC022,No Claim,Documentation Issue,0-3m,MDL009,VAR051,0,1,0,441002
2026-02-01,SVC022,No Claim,Exchange,0-3m,MDL009,VAR054,0,1,0,365706
2026-02-01,SVC022,No Claim,Incorrect Variant,4-6m,MDL008,VAR045,0,1,0,362695
2026-02-01,SVC022,No Claim,Incorrect Variant,4-6m,MDL008,VAR048,0,1,0,326404
2026-02-01,SVC022,No Claim,Incorrect Variant,7-12m,MDL010,VAR057,0,1,0,294918
2026-02-01,SVC022,Recall,No Return,0-3m,MDL011,VAR062,1,0,27991,0
2026-02-01,SVC022,Recall,No Return,13-24m,MDL001,VAR006,1,0,6128,0
2026-02-01,SVC022,Recall,No Return,13-24m,MDL002,VAR009,1,0,33357,0
2026-02-01,SVC022,Recall,No Return,13-24m,MDL010,VAR055,1,0,31106,0
2026-02-01,SVC022,Recall,No Return,13-24m,MDL012,VAR069,1,0,12326,0
2026-02-01,SVC022,Recall,No Return,25-36m,MDL009,VAR050,1,0,40492,0
2026-02-01,SVC022,Recall,No Return,25-36m,MDL010,VAR056,1,0,40568,0
2026-02-01,SVC022,Recall,No Return,25-36m,MDL010,VAR059,1,0,38161,0
2026-02-01,SVC022,Recall,No Return,25-36m,MDL012,VAR067,1,0,6263,0
2026-02-01,SVC022,Recall,No Return,4-6m,MDL001,VAR002,1,0,3563,0
2026-02-01,SVC022,Recall,No Return,4-6m,MDL002,VAR008,1,0,18382,0
2026-02-01,SVC022,Recall,No Return,4-6m,MDL010,VAR060,1,0,21028,0
2026-02-01,SVC022,Recall,No Return,4-6m,MDL012,VAR068,1,0,36063,0
2026-02-01,SVC022,Recall,No Return,7-12m,MDL001,VAR004,1,0,5649,0
2026-02-01,SVC022,Recall,No Return,7-12m,MDL012,VAR070,1,0,5049,0
2026-02-01,SVC022,Standard Warranty,No Return,25-36m,MDL011,VAR066,1,0,20427,0
2026-02-01,SVC022,Standard Warranty,No Return,4-6m,MDL008,VAR047,1,0,30538,0
2026-02-01,SVC022,Standard Warranty,No Return,7-12m,MDL001,VAR005,1,0,36216,0
2026-02-01,SVC022,Standard Warranty,No Return,7-12m,MDL009,VAR054,1,0,8306,0
2026-02-01,SVC023,Extended Warranty,No Return,0-3m,MDL009,VAR051,1,0,42183,0
2026-02-01,SVC023,Extended Warranty,No Return,0-3m,MDL011,VAR065,1,0,39221,0
2026-02-01,SVC023,Extended Warranty,No Return,25-36m,MDL010,VAR058,1,0,33839,0
2026-02-01,SVC023,Extended Warranty,No Return,7-12m,MDL009,VAR054,1,0,35145,0
2026-02-01,SVC023,Extended Warranty,No Return,7-12m,MDL011,VAR062,1,0,5196,0
2026-02-01,SVC023,Goodwill,No Return,0-3m,MDL012,VAR068,1,0,9308,0
2026-02-01,SVC023,Goodwill,No Return,13-24m,MDL009,VAR050,1,0,23494,0
2026-02-01,SVC023,Goodwill,No Return,13-24m,MDL012,VAR069,1,0,18218,0
2026-02-01,SVC023,Goodwill,No Return,25-36m,MDL010,VAR056,1,0,41210,0
2026-02-01,SVC023,Goodwill,No Return,25-36m,MDL011,VAR061,1,0,40159,0
2026-02-01,SVC023,Goodwill,No Return,25-36m,MDL012,VAR070,1,0,17901,0
2026-02-01,SVC023,Goodwill,No Return,4-6m,MDL009,VAR049,1,0,14387,0
2026-02-01,SVC023,Goodwill,No Return,4-6m,MDL010,VAR057,1,0,17254,0
2026-02-01,SVC023,Goodwill,No Return,7-12m,MDL008,VAR046,1,0,34625,0
2026-02-01,SVC023,No Claim,Customer Cancellation,0-3m,MDL011,VAR061,0,1,0,310099
2026-02-01,SVC023,No Claim,Customer Cancellation,4-6m,MDL009,VAR049,0,1,0,331304
2026-02-01,SVC023,No Claim,Incorrect Variant,0-3m,MDL010,VAR058,0,1,0,429920
2026-02-01,SVC023,No Claim,Quality Concern,0-3m,MDL010,VAR055,0,1,0,71080
2026-02-01,SVC023,No Claim,Quality Concern,0-3m,MDL011,VAR064,0,1,0,340431
2026-02-01,SVC023,No Claim,Quality Concern,7-12m,MDL008,VAR046,0,1,0,411914
2026-02-01,SVC023,No Claim,Transit Damage,0-3m,MDL009,VAR052,0,1,0,294432
2026-02-01,SVC023,Recall,No Return,0-3m,MDL011,VAR063,1,0,14220,0
2026-02-01,SVC023,Recall,No Return,0-3m,MDL012,VAR067,1,0,28119,0
2026-02-01,SVC023,Recall,No Return,25-36m,MDL008,VAR047,1,0,15383,0
2026-02-01,SVC023,Recall,No Return,25-36m,MDL009,VAR053,1,0,26483,0
2026-02-01,SVC023,Recall,No Return,4-6m,MDL011,VAR064,1,0,3139,0
2026-02-01,SVC023,Recall,No Return,7-12m,MDL010,VAR060,1,0,31716,0
2026-02-01,SVC023,Recall,No Return,7-12m,MDL012,VAR072,1,0,31575,0
2026-02-01,SVC023,Standard Warranty,No Return,0-3m,MDL001,VAR001,1,0,2693,0
2026-02-01,SVC023,Standard Warranty,No Return,0-3m,MDL012,VAR071,1,0,23908,0
2026-02-01,SVC023,Standard Warranty,No Return,13-24m,MDL008,VAR048,1,0,10793,0
2026-02-01,SVC023,Standard Warranty,No Return,13-24m,MDL010,VAR055,1,0,35595,0
2026-02-01,SVC023,Standard Warranty,No Return,13-24m,MDL010,VAR059,1,0,16621,0
2026-02-01,SVC023,Standard Warranty,No Return,13-24m,MDL011,VAR066,1,0,31781,0
2026-02-01,SVC023,Standard Warranty,No Return,25-36m,MDL009,VAR052,1,0,41835,0
2026-02-01,SVC024,Extended Warranty,No Return,13-24m,MDL001,VAR004,1,0,38361,0
2026-02-01,SVC024,Extended Warranty,No Return,25-36m,MDL010,VAR058,1,0,36274,0
2026-02-01,SVC024,Extended Warranty,No Return,4-6m,MDL011,VAR064,1,0,11302,0
2026-02-01,SVC024,Extended Warranty,No Return,4-6m,MDL012,VAR067,1,0,7294,0
2026-02-01,SVC024,Extended Warranty,No Return,7-12m,MDL010,VAR056,1,0,20632,0
2026-02-01,SVC024,Goodwill,No Return,0-3m,MDL002,VAR007,1,0,16413,0
2026-02-01,SVC024,Goodwill,No Return,0-3m,MDL008,VAR047,1,0,5937,0
2026-02-01,SVC024,Goodwill,No Return,0-3m,MDL010,VAR059,1,0,13310,0
2026-02-01,SVC024,Goodwill,No Return,13-24m,MDL001,VAR002,1,0,15635,0
2026-02-01,SVC024,Goodwill,No Return,25-36m,MDL001,VAR003,1,0,27293,0
2026-02-01,SVC024,Goodwill,No Return,25-36m,MDL012,VAR068,1,0,22631,0
2026-02-01,SVC024,Goodwill,No Return,4-6m,MDL001,VAR001,1,0,3137,0
2026-02-01,SVC024,Goodwill,No Return,4-6m,MDL010,VAR057,1,0,38850,0
2026-02-01,SVC024,Goodwill,No Return,7-12m,MDL001,VAR006,1,0,13165,0
2026-02-01,SVC024,Goodwill,No Return,7-12m,MDL010,VAR060,1,0,17064,0
2026-02-01,SVC024,No Claim,Customer Cancellation,4-6m,MDL008,VAR047,0,1,0,203266
